Код;Наименование;Уровень1;Уровень2;Уровень3;Цена;ЦенаСП;Количество;Поля свойств;Совместные покупки;Единица измерения;Картинка;Выводить на главной;Описание,,,,,,,,,,,,,,,,,,,,,,
Б0001809;Блок пенобетон 600*300*200;Общестроительные материалы;Блоки;;129,20;126,"70;0.01;;;""шт"";penoblok;0;на поддоне 40 шт. 28 шт. в 1м3",,,,,,,,,,,,,,,,,,,,
Б0002105;Блок пенобетон 600*300*400;Общестроительные материалы;Блоки;;259,60;236,"25;0.01;;;""шт"";penoblok;0;на поддоне 16шт. 14 шт. в 1м3",,,,,,,,,,,,,,,,,,,,
Б0001354;Гипс строительный  5кг;Общестроительные материалы;Гипс;;47,50;46,"50;5;;;""шт"";gips_5kg;0;Применяется для устранения раковин",трещин бетонных и оштукатуренных поверхностей,а также для изготовления гипсовых изделий всех видов. Может применяться как самостоятельно,так и в сочетании с другими материалами (мел,известь,песок).,,,,,,,,,,,,,,,
Б0000297;Гипс строительный 35 кг;Общестроительные материалы;Гипс;;171,00;167,"40;12;;;""меш"";gips;0;",,,,,,,,,,,,,,,,,,,,
Б0000295;Известь гашеная 4 кг;Общестроительные материалы;Гипс;;40,85;39,"99;143;;;""меш"";izvest;0;Применяется для побелки внутренних и наружных поверхностей зданий",приготовления известкового раствора,а также гигиенической защиты ствольной растительности. Расход: 200-300 г/1 кв.м поверхности.,,,,,,,,,,,,,,,,,,
Б0000695;Известь-пушонка 10кг;Общестроительные материалы;Гипс;;179,55;175,"77;13;;;""меш"";Izvestuc_enl;0;",,,,,,,,,,,,,,,,,,,,
Б0000294;Мел в мешках 40 кг;Общестроительные материалы;Гипс;;271,70;265,"98;1;;;""меш"";mel;0;",,,,,,,,,,,,,,,,,,,,
Б0026322;Пазогребневая плита гипсовая 667*500*80 влагостойкая пустотелая;Общестроительные материалы;Гипсовые блоки;;617,50;604,"50;1;;;""м2"";pgpgipspust;0;",,,,,,,,,,,,,,,,,,,,
Б0001800;Пазогребневая плита гипсовая 667*500*80 пустотелая;Общестроительные материалы;Гипсовые блоки;;494,00;483,"60;1;;;""м2"";pgpgipspust;0;",,,,,,,,,,,,,,,,,,,,
Б0002694;Керамзит  дробленый фр. 10*20  (0,04м3);Общестроительные материалы;Керамзит;;104,50;102,"30;4;;;""меш"";;0;",,,,,,,,,,,,,,,,,,,
Б0002040;Керамзит  фр. 0*5  (0,04м3);Общестроительные материалы;Керамзит;;149,15;146,"01;45;;;""меш"";;0;",,,,,,,,,,,,,,,,,,,
Б0003342;Керамзит в мешках 0,04 м.куб.;Общестроительные материалы;Керамзит;;95,00;93,"00;153;;;""шт"";;0;",,,,,,,,,,,,,,,,,,,
Б0000398;Кирпич керамический (цокольный) М-150 (300 шт. в поддоне) СККМ;Общестроительные материалы;Кирпич;;16,15;15,"81;132;;;""шт"";skkm;0;",,,,,,,,,,,,,,,,,,,,
Б0000277;Кирпич облицовочный красный \Кинель-Черкасский\ (401шт/подд.);Общестроительные материалы;Кирпич;;12,97;12,"70;4;;;""шт"";10527;0;",,,,,,,,,,,,,,,,,,,,
Б0000714;Песок в мешках (30 кг);Общестроительные материалы;Песок;;36,10;35,"34;160;;;""меш"";;0;",,,,,,,,,,,,,,,,,,,,
Б0003570;Плитка тротуарная \Паркет\ 300*300*30 красная;Общестроительные материалы;Тротуарная плитка;;37,05;36,"27;142;;;""шт"";trotparketkr;0;",,,,,,,,,,,,,,,,,,,,
Б0003360;Плитка тротуарная \Паркет\ 300*300*30 серая;Общестроительные материалы;Тротуарная плитка;;32,30;31,"62;163;;;""шт"";trotparketser;0;В поддоне 165 шт (14",85 м2),,,,,,,,,,,,,,,,,,,
Б0001073;Плитка тротуарная \Тучка\ 300*300*30 красная;Общестроительные материалы;Тротуарная плитка;;37,05;36,"27;166;;;""шт"";tuchkakras;0;",,,,,,,,,,,,,,,,,,,,
Б0000184;Цемент в мешках М400 ЕВРО  50кг,г.Жигулевск;Общестроительные материалы;Цемент;;240,00;240,"00;87;;;""меш"";sd_00285;0;Цемент-наиболее распространённый вяжущий материал",позволяющий получать изделия и конструкции высочайшей прочности. Цемент- результат мелкодисперсного измельчения продуктов спекания одного из видов глины-мергеля или смеси известняка и глины.,,,,,,,,,,,,,,,,,,
Б0000196;Цемент М400 50кг;Общестроительные материалы;Цемент;;240,00;240,"00;3.01;;;""меш"";EUROCEMENT;0;",,,,,,,,,,,,,,,,,,,,
Б0000084;Цемент М400,5кг,Жигулевский;Общестроительные материалы;Цемент;;47,50;46,"00;29;;;""меш"";;0;",,,,,,,,,,,,,,,,,,
Б0003623;Цемент ПЦ 400 Д20,8 кг,г. Жигулевск;Общестроительные материалы;Цемент;;77,70;77,"70;5;;;""шт"";;0;",,,,,,,,,,,,,,,,,,
"Б0002523;Дверная коробка  2100*70*35  Орех;Отделочные материалы;Двери;;;;10;;;""шт"";;0;",,,,,,,,,,,,,,,,,,,,,,
Б0000941;Дверной блок ДГ 21-9 \Удача\;Отделочные материалы;Двери;;627,00;613,"80;1;;;""шт"";;0;",,,,,,,,,,,,,,,,,,,,
"Б0001187;Дверь \Милан\ орех (комплект) 600;Отделочные материалы;Двери;;;;1;;;""шт"";;0;",,,,,,,,,,,,,,,,,,,,,,
Б0003090;Малярный флизелин \Oscar Filz\  1х25м;Отделочные материалы;Обои;;1398,40;1368,"96;7;;;""рул"";;0;",,,,,,,,,,,,,,,,,,,,
Б0002777;Обои Elysium Вспенен. винил на флизе  50901 Е (1,06*10м) бежевый;Отделочные материалы;Обои;;551,00;539,"40;3;;;""рул"";;0;",,,,,,,,,,,,,,,,,,,
Б0002778;Обои Elysium Вспенен. винил на флизе  50903 Е (1,06*10м) фисташковый;Отделочные материалы;Обои;;551,00;539,"40;2;;;""рул"";;0;",,,,,,,,,,,,,,,,,,,
Б0002780;Обои Кор. ар.97 Флиз. Барон  2044-01 (1,06*10м) бежевый;Отделочные материалы;Обои;;617,50;604,"50;3;;;""рул"";;0;",,,,,,,,,,,,,,,,,,,
Б0001679;Обои стекло \мелкая рогожка\ 1х50м  X-Glass;Отделочные материалы;Обои;;2764,50;2706,"30;5;;;""рул"";;0;",,,,,,,,,,,,,,,,,,,,
ДХ1158;Обои стеклохолст \X-Glass\ шир. 1х50 м (25г/м2);Отделочные материалы;Обои;;581,40;569,"20;10;;;""шт"";;0;",,,,,,,,,,,,,,,,,,,,
Б0000265;Обои стеклохолст \X-Glass\ шир. 1х50 м (40г/м2);Отделочные материалы;Обои;;581,40;569,"16;11;;;""шт"";sd_00246;0;Применяется для износоустойчивости и декоративной отделки стен и потолков внутри помещений под окрашивание дисперсионной",латексной,акриловой или структурной краской. Малярный стеклохолст- это декоративный и одновременно армирующий материал для отделки поверхностей в сухом строительстве. Армирование стеклохолстом устраняет проявление трещин и создаёт чистую,ровную поверхность.,,,,,,,,,,,,,,,,,
Б0002077;Плинтус потолочный  2м  С04/50 (70);Отделочные материалы;Плинтус потолочный;;38,95;38,"13;18;;;""шт"";;0;",,,,,,,,,,,,,,,,,,,,
Б0002072;Плинтус потолочный  2м  С07/50 (55) А;Отделочные материалы;Плинтус потолочный;;42,75;41,"85;1;;;""шт"";;0;",,,,,,,,,,,,,,,,,,,,
Б0002087;Плинтус потолочный  2м  С11/25 (170);Отделочные материалы;Плинтус потолочный;;17,10;16,"74;3;;;""шт"";;0;",,,,,,,,,,,,,,,,,,,,
Б0002078;Плинтус потолочный  2м  С12/35 (140);Отделочные материалы;Плинтус потолочный;;23,75;23,"25;2;;;""шт"";;0;",,,,,,,,,,,,,,,,,,,,
Б0002075;Плинтус потолочный  2м  С13/50 (80);Отделочные материалы;Плинтус потолочный;;41,80;40,"92;45;;;""шт"";;0;",,,,,,,,,,,,,,,,,,,,
Б0002079;Плинтус потолочный  2м  С28/45 (105);Отделочные материалы;Плинтус потолочный;;39,90;39,"06;14;;;""шт"";;0;",,,,,,,,,,,,,,,,,,,,
Б0002076;Плинтус потолочный  2м  С30/45 (70);Отделочные материалы;Плинтус потолочный;;40,85;39,"99;40;;;""шт"";;0;",,,,,,,,,,,,,,,,,,,,
Б0002082;Уголок к плинтусу потол. Солид  С03/35 (4шт.) (70);Отделочные материалы;Плинтус потолочный;;87,40;85,"56;3;;;""упак"";;0;",,,,,,,,,,,,,,,,,,,,
Б0002084;Уголок к плинтусу потол. Солид  С04/50 (4шт.) (50);Отделочные материалы;Плинтус потолочный;;98,80;96,"72;4;;;""упак"";;0;",,,,,,,,,,,,,,,,,,,,
Б0002080;Уголок к плинтусу потол. Солид  С06/30 (4шт.) (60);Отделочные материалы;Плинтус потолочный;;83,60;81,"84;4;;;""упак"";;0;",,,,,,,,,,,,,,,,,,,,
Б0002089;Уголок к плинтусу потол. Солид  С07/50 (4шт.);Отделочные материалы;Плинтус потолочный;;104,50;102,"30;3;;;""упак"";;0;",,,,,,,,,,,,,,,,,,,,
Б0002088;Уголок к плинтусу потол. Солид  С11/25 (4шт.);Отделочные материалы;Плинтус потолочный;;71,25;69,"75;4;;;""упак"";;0;",,,,,,,,,,,,,,,,,,,,
Б0002085;Уголок к плинтусу потол. Солид  С12/35 (4шт.);Отделочные материалы;Плинтус потолочный;;99,75;97,"65;4;;;""упак"";;0;",,,,,,,,,,,,,,,,,,,,
Б0002090;Уголок к плинтусу потол. Солид  С13/50 (4шт.);Отделочные материалы;Плинтус потолочный;;99,75;97,"65;4;;;""упак"";;0;",,,,,,,,,,,,,,,,,,,,
Б0002081;Уголок к плинтусу потол. Солид  С27/35 (4шт.) (80);Отделочные материалы;Плинтус потолочный;;95,00;93,"00;2;;;""упак"";;0;",,,,,,,,,,,,,,,,,,,,
Б0002086;Уголок к плинтусу потол. Солид  С28/45 (4шт.);Отделочные материалы;Плинтус потолочный;;98,80;96,"72;4;;;""упак"";;0;",,,,,,,,,,,,,,,,,,,,
Б0002083;Уголок к плинтусу потол. Солид  С30/45 (4шт.) (50);Отделочные материалы;Плинтус потолочный;;123,50;120,"90;3;;;""упак"";;0;",,,,,,,,,,,,,,,,,,,,
Б0000181;Основная направляющая 3,7м 24мм;Отделочные материалы;Подвесной потолок;;71,25;69,"75;32;;;""шт"";;0;",,,,,,,,,,,,,,,,,,,
Б0000179;Планка 0,6м 24 мм;Отделочные материалы;Подвесной потолок;;12,35;12,"09;166;;;""шт"";;0;",,,,,,,,,,,,,,,,,,,
Б0000180;Планка 1,2м 24 мм;Отделочные материалы;Подвесной потолок;;24,70;24,"18;69;;;""шт"";;0;",,,,,,,,,,,,,,,,,,,
Б0000178;Плинтус пристен. белый 19*19 (3м) ABS (70шт/уп.);Отделочные материалы;Подвесной потолок;;47,50;46,"50;15;;;""шт"";;0;",,,,,,,,,,,,,,,,,,,,
Б0000177;Подвес  L-550 (0,275+0,275);Отделочные материалы;Подвесной потолок;;5,60;5,"50;70;;;""шт"";;0;",,,,,,,,,,,,,,,,,,
Б0001098;Подвес 0,3+0,3м;Отделочные материалы;Подвесной потолок;;5,23;5,"12;33;;;""шт"";;0;",,,,,,,,,,,,,,,,,,
Б0003445;Подвес L-800мм,EUR (0,4+0,4+пружина);Отделочные материалы;Подвесной потолок;;6,40;6,"30;16;;;""шт"";;0;",,,,,,,,,,,,,,,,,
Б0000357;Подвесной потолок;Отделочные материалы;Подвесной потолок;;152,00;148,"80;1;;;""м2"";;0;",,,,,,,,,,,,,,,,,,,,
Б0000760;Потолочная панель \Ангара\  600х600мм;Отделочные материалы;Подвесной потолок;;37,05;36,"27;9;;;""шт"";;0;24шт/коробке",,,,,,,,,,,,,,,,,,,,
Б0001316;Потолочная панель \Нептун\ 24шт;Отделочные материалы;Подвесной потолок;;35,15;34,"41;16;;;""шт"";;0;",,,,,,,,,,,,,,,,,,,,
Б0003274;Герметик силикон.для аквариумов  прозр  0,28л \МОМЕНТ ГЕРМЕНТ\ Хенкель;Пена Герметик,Клей Грунтовка;Герметики;;161,50;158,"10;1;;;""шт"";;0;",,,,,,,,,,,,,,,,,,
Б0000203;Герметик силиконовый \Макрофлекс\ бел.,290 мл;Пена Герметик,Клей Грунтовка;Герметики;;137,75;134,"85;10;;;""шт"";;0;",,,,,,,,,,,,,,,,,,
Б0002759;Герметик силиконовый \Макрофлекс\ бесцв.,290 мл;Пена Герметик,Клей Грунтовка;Герметики;;137,75;134,"85;5;;;""шт"";;0;",,,,,,,,,,,,,,,,,,
Б0003580;Грунт - эмаль по ржавчине 3 в 1 серый  0,9кг  \ПРЕСТИЖ\;Пена Герметик,Клей Грунтовка;Грунты;;188,10;184,"14;2;;;""шт"";;0;1) Преобразователь ржавчины 2) Антикоррозийный грунт 3) Декоративная эмаль<br>Предназначена для покрытия как чистых",так и ржавых поверхн. внутри и снаружи помещений. Расход 1кг   на 6-8 кв.м одним слоем. Разб.уайт-спиритом. Рабочая поверх-ть д.б. сухой,очищ.от загрязнений,отслаив.старое покрытие удалить,углубл. зашпаклевать,удалить пыль и обезжирить растворит.,,,,,,,,,,,,,
Б0026259;Грунт ГФ-021 красно-коричн. 1,8 кг  \ХАМЕЛЕОН\;Пена Герметик,Клей Грунтовка;Грунты;;171,00;167,"40;1;;;""шт"";;0;",,,,,,,,,,,,,,,,,,
